method,seed,step,loss,query_base,query_new,query_hm,ema_base,ema_new,ema_hm,q_mean,q_std,q_min,q_max,gate_mean,seconds_per_step,initial_full_base,initial_full_new,initial_full_hm,final_full_base,final_full_new,final_full_hm,full_base,full_new,full_hm
raw,1,11,2.9526214599609375,0.25,0.3125,0.2777777777777778,0.28368597997508127,0.35554595900656566,0.31557685921527007,,,,,,1.1400671090906889,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,12,2.7216644287109375,0.3125,0.4375,0.3645833333333333,0.28455040057582887,0.35800458023636866,0.31707900415144175,,,,,,1.133565833333705,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,13,2.1595406532287598,0.375,0.4375,0.40384615384615385,0.287263888558554,0.3603894428292776,0.3196984180433232,,,,,,1.1323972692312405,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,14,2.651524543762207,0.1875,0.375,0.25,0.28427097190179734,0.3608277595443993,0.3180066953933836,,,,,,1.129748371428702,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,15,2.298553466796875,0.25,0.3125,0.2777777777777778,0.28324284274474343,0.3593779267580673,0.31680029785972225,,,,,,1.1272587466664845,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,16,2.1406707763671875,0.25,0.375,0.3,0.2822455574624011,0.3598465889553253,0.31635677734816586,,,,,,1.126826631249969,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,17,2.635316848754883,0.25,0.3125,0.2777777777777778,0.28127819073852905,0.35842619128666553,0.31520018755927337,,,,,,1.125841576470788,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,18,2.7276968955993652,0.375,0.375,0.375,0.28408984501637313,0.35892340554806557,0.3171520791068997,,,,,,1.1231242555554166,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,19,2.2196645736694336,0.3125,0.3125,0.3125,0.28494214966588194,0.3575307033816236,0.3171357877920541,,,,,,1.1219107842105012,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,20,2.5278491973876953,0.3125,0.4375,0.3645833333333333,0.2857688851759055,0.3599297822801749,0.31859050609178513,,,,,,1.1229600650003704,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,21,2.2779541015625,0.3125,0.25,0.2777777777777778,0.28657081862062833,0.35663188881176966,0.3177856409559694,,,,,,1.1237516666671061,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,22,2.210010528564453,0.375,0.375,0.375,0.28922369406200943,0.3571829321474166,0.3196309038394863,,,,,,1.1229429363639527,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,23,2.2622032165527344,0.25,0.4375,0.3181818181818182,0.28804698324014916,0.3595924441829941,0.31986785966688286,,,,,,1.1218981956525291,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,24,2.7967586517333984,0.375,0.375,0.375,0.2906555737429447,0.3600546708575042,0.3216543701449596,,,,,,1.1229731166664958,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,25,2.4600067138671875,0.25,0.4375,0.3181818181818182,0.2894359065306564,0.36237803073177904,0.32182562487741745,,,,,,1.1247017600003164,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,26,2.6417236328125,0.3125,0.375,0.3409090909090909,0.2901278293347367,0.36275668980982567,0.32240253185686424,,,,,,1.1234634153846015,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,27,2.562875747680664,0.375,0.375,0.375,0.29267399445469455,0.3631239891155309,0.32411489830506596,,,,,,1.1225888074076027,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,28,2.2672948837280273,0.3125,0.4375,0.3645833333333333,0.2932687746210537,0.365355269442065,0.3253670835021958,,,,,,1.1216862321432148,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,29,2.537179946899414,0.25,0.25,0.25,0.2919707113824221,0.361894611358803,0.323193854908596,,,,,,1.1219150862071445,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,30,2.2373170852661133,0.375,0.3125,0.3409090909090909,0.2944615900409494,0.3604127730180389,0.3241162708469013,,,,,,1.1210908400001547,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,31,2.337521553039551,0.375,0.375,0.375,0.296877742339721,0.36085038982749773,0.3257529785183637,,,,,,1.12043028064504,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,32,2.2128868103027344,0.3125,0.375,0.3409090909090909,0.29734641006952933,0.3612748781326728,0.32620806519717893,,,,,,1.1190010000000257,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,33,2.0360984802246094,0.3125,0.3125,0.3125,0.29780101776744344,0.35981163178869263,0.3258826308270105,,,,,,1.1193224242425375,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,34,2.23211669921875,0.25,0.5,0.3333333333333333,0.2963669872344201,0.3640172828350319,0.32672705969732524,,,,,,1.1199783499999767,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,35,2.5357818603515625,0.3125,0.375,0.3409090909090909,0.29685097761738755,0.3643467643499809,0.3271538492167492,,,,,,1.119646285714199,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,36,2.5405826568603516,0.375,0.3125,0.3409090909090909,0.2991954482888659,0.3627913614194815,0.3279386308710647,,,,,,1.1193139777779935,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,37,2.379718780517578,0.25,0.375,0.3,0.29771958484019995,0.36315762057689704,0.3271988658209865,,,,,,1.1189439594596184,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,38,2.5232086181640625,0.375,0.375,0.375,0.3000379972949939,0.36351289195959013,0.3287394587534672,,,,,,1.1196059421054088,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,39,2.3809280395507812,0.3125,0.3125,0.3125,0.3004118573761441,0.36198250520080244,0.3283356346874424,,,,,,1.1193793923079143,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,40,2.8365936279296875,0.375,0.4375,0.40384615384615385,0.3026495016548598,0.36424803004477835,0.3306039669718465,,,,,,1.1183215324999765,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,41,2.4400157928466797,0.1875,0.375,0.25,0.299195016605214,0.364570589143435,0.32866331888202005,,,,,,1.118081580487963,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,42,2.610750436782837,0.4375,0.375,0.40384615384615385,0.3033441661070576,0.3648834714691319,0.3312801391469898,,,,,,1.1181743666668245,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,43,2.4181289672851562,0.25,0.25,0.25,0.3017438411238459,0.361436967325058,0.32890390510514844,,,,,,1.1180634720932536,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,44,2.42169189453125,0.375,0.5,0.42857142857142855,0.30394152589013057,0.3655938583053062,0.3319291489960727,,,,,,1.1177637886364458,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,45,2.5482797622680664,0.25,0.3125,0.2777777777777778,0.30232328011342663,0.36400104255614707,0.3303075856795717,,,,,,1.1181466111111351,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,46,2.487433910369873,0.375,0.375,0.375,0.3045035817100238,0.36433101127946266,0.3317415068702206,,,,,,1.119206221739106,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,47,2.4356918334960938,0.375,0.5,0.42857142857142855,0.30661847425872313,0.36840108094107876,0.33468238507544523,,,,,,1.1201266914892798,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,48,2.394987106323242,0.375,0.375,0.375,0.3086699200309614,0.3685990485128464,0.3359830262785454,,,,,,1.1207326687499517,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,49,2.187650442123413,0.25,0.25,0.25,0.30690982243003256,0.365041077057461,0.3334609484854433,,,,,,1.1208999918367504,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,50,2.0749282836914062,0.375,0.375,0.375,0.30895252775713156,0.3653398447457372,0.3347885075597924,,,,,,1.121683997999935,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,51,2.417464256286621,0.4375,0.25,0.3181818181818182,0.3128089519244176,0.3618796494033651,0.33555982309428994,,,,,,1.1215895529412414,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,52,2.178776741027832,0.3125,0.375,0.3409090909090909,0.31279968336668507,0.36227325992126413,0.3357236047520054,,,,,,1.1224809230770916,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,53,2.3852310180664062,0.3125,0.3125,0.3125,0.3127906928656845,0.36078006212362623,0.33507584694814907,,,,,,1.1227401509435677,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,54,2.183495044708252,0.3125,0.3125,0.3125,0.312781972079714,0.3593316602599175,0.334444831703639,,,,,,1.123022453703689,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,55,2.5135498046875,0.4375,0.4375,0.4375,0.31652351291732256,0.36167671045211996,0.3375970074557908,,,,,,1.1266958600000097,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,56,2.3764686584472656,0.5,0.5,0.5,0.32202780752980287,0.36582640913855635,0.34253268677187987,,,,,,1.1280228750001697,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,57,2.274394989013672,0.3125,0.4375,0.3645833333333333,0.3217419733039088,0.36797661686439964,0.3433096469409571,,,,,,1.1296768263158523,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,58,2.443286895751953,0.25,0.375,0.3,0.31958971410479153,0.36818731835846763,0.3421715883409595,,,,,,1.1304099241380503,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,59,2.637820243835449,0.4375,0.375,0.40384615384615385,0.3231270226816478,0.3683916988077136,0.3442779179137586,,,,,,1.1310432847457055,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,60,2.4302139282226562,0.25,0.3125,0.2777777777777778,0.32093321200119834,0.3667149478434822,0.34230006847351585,,,,,,1.1315637883334906,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,61,2.699254274368286,0.375,0.4375,0.40384615384615385,0.3225552156411624,0.3688384994081777,0.3441477095431143,,,,,,1.1324107508197976,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,62,2.0284841060638428,0.3125,0.4375,0.3645833333333333,0.32225355917192755,0.37089834442593234,0.3448690278763916,,,,,,1.1326518774193604,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,63,2.4381566047668457,0.3125,0.5625,0.4017857142857143,0.32196095239676975,0.37664639409315437,0.34716334538514637,,,,,,1.1334474380952695,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,64,2.4538612365722656,0.375,0.3125,0.3409090909090909,0.32355212382486664,0.37472200227035973,0.34726218585950336,,,,,,1.135844062500155,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,65,2.3066086769104004,0.5625,0.375,0.45,0.3307205601101207,0.374730342202249,0.35135266893034334,,,,,,1.136690938461554,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,66,1.9651317596435547,0.3125,0.375,0.3409090909090909,0.3301739433068171,0.3747384319361815,0.35104750640341725,,,,,,1.137134521212085,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,67,2.4690933227539062,0.1875,0.25,0.21428571428571427,0.32589372500761254,0.37099627897809606,0.3469854887533,,,,,,1.137840932835877,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,68,2.2956085205078125,0.3125,0.375,0.3409090909090909,0.3254919132573842,0.37111639060875323,0.34681006054624997,,,,,,1.139065586764713,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,69,2.1917285919189453,0.3125,0.5,0.38461538461538464,0.3251021558596627,0.37498289889049063,0.34826553720193587,,,,,,1.1398579826088373,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,70,2.3076767921447754,0.4375,0.3125,0.3645833333333333,0.3284740911838728,0.3731084119237759,0.34937144520240593,,,,,,1.1398790214285588,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,71,2.567394256591797,0.25,0.4375,0.3181818181818182,0.3261198684483566,0.3750401595660626,0.34887341723370396,,,,,,1.1410536000000486,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,72,2.340137004852295,0.4375,0.375,0.40384615384615385,0.3294612723949059,0.3750389547790808,0.35077578820611616,,,,,,1.1418166583332803,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,73,2.354755401611328,0.3125,0.375,0.3409090909090909,0.32895243422305875,0.3750377861357084,0.350486666170154,,,,,,1.1421765301369404,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,74,2.1365256309509277,0.25,0.3125,0.2777777777777778,0.326583861196367,0.37316165255163714,0.3483225571192978,,,,,,1.14353757972984,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,75,2.6697959899902344,0.375,0.3125,0.3409090909090909,0.328036345360476,0.371341802975088,0.3483483383557795,,,,,,1.1437366506666877,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,76,2.2529678344726562,0.3125,0.3125,0.3125,0.32757025499966175,0.36957654888583535,0.347307865963657,,,,,,1.1439366986841808,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,77,2.15328049659729,0.3125,0.3125,0.3125,0.32711814734967193,0.3678642524192603,0.3462967487164265,,,,,,1.143743848052048,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,78,2.5688934326171875,0.1875,0.4375,0.2625,0.32292960292918177,0.3699533248466825,0.34484578997655985,,,,,,1.14404810769226,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,79,2.27655029296875,0.1875,0.3125,0.234375,0.3188667148413063,0.368229725101282,0.3417750287274783,,,,,,1.1439330797468215,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,80,2.05283260345459,0.3125,0.375,0.3409090909090909,0.3186757133960671,0.3684328333482435,0.34175268685597376,,,,,,1.144307692500115,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,81,2.2572174072265625,0.25,0.375,0.3,0.31661544199418507,0.3686298483477962,0.3406485356758576,,,,,,1.1445647246913229,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,82,2.0019404888153076,0.3125,0.375,0.3409090909090909,0.3164919787343595,0.3688209528973624,0.34065860366372536,,,,,,1.1447718670732263,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,83,2.4791054725646973,0.3125,0.375,0.3409090909090909,0.31637221937232873,0.36900632431044156,0.3406682361464608,,,,,,1.144887480722966,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,84,2.2956104278564453,0.375,0.375,0.375,0.31813105279115883,0.36918613458112837,0.34176236482378536,,,,,,1.1458991273809391,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,85,2.405426025390625,0.4375,0.375,0.40384615384615385,0.32171212120742404,0.36936055054369454,0.3438936918302806,,,,,,1.1468228858823697,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,86,2.262017250061035,0.3125,0.375,0.3409090909090909,0.32143575757120135,0.36952973402738376,0.34380897873024796,,,,,,1.1468006616279274,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,87,2.116044521331787,0.3125,0.3125,0.3125,0.3211676848440653,0.3678188420065623,0.34291389258148314,,,,,,1.1473793793103695,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,88,2.5509490966796875,0.4375,0.3125,0.3645833333333333,0.3246576542987434,0.36615927674636545,0.3441618366485492,,,,,,1.1470892670455546,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,89,2.313610076904297,0.3125,0.4375,0.3645833333333333,0.3242929246697811,0.36829949844397447,0.3448981464967396,,,,,,1.1469778123596523,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,90,2.5843505859375,0.4375,0.375,0.40384615384615385,0.32768913692968765,0.36850051349065527,0.346898622095262,,,,,,1.1468376344444955,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,91,2.146574020385742,0.25,0.25,0.25,0.32535846282179703,0.3649454980859356,0.34401687660849406,,,,,,1.146964279120976,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,92,2.1712875366210938,0.375,0.4375,0.40384615384615385,0.3268477089371431,0.36712213314335757,0.3458162612896484,,,,,,1.1469821043478,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,93,2.3560738563537598,0.25,0.3125,0.2777777777777778,0.3245422776690288,0.3654834691490568,0.34379829470126727,,,,,,1.1470732537634303,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,94,2.7451705932617188,0.375,0.3125,0.3409090909090909,0.32605600933895795,0.36389396507458516,0.3439374403212396,,,,,,1.1472749457447826,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,95,2.303682327270508,0.3125,0.3125,0.3125,0.32564932905878924,0.3623521461223476,0.3430217449364855,,,,,,1.1474649252631934,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,96,2.4301834106445312,0.3125,0.4375,0.3645833333333333,0.3252548491870256,0.36460658173867716,0.3438083459655896,,,,,,1.1479496468750767,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,97,2.359727621078491,0.1875,0.3125,0.234375,0.3211222037114148,0.36304338428651683,0.3407984664826164,,,,,,1.1485184845361576,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,98,2.4422149658203125,0.25,0.3125,0.2777777777777778,0.31898853760007234,0.36152708275792134,0.3389282831483062,,,,,,1.1487836683674166,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,99,2.331563711166382,0.25,0.4375,0.3181818181818182,0.31691888147207015,0.3638062702751837,0.33874780725289094,,,,,,1.148754352525246,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,100,2.3096628189086914,0.375,0.25,0.3,0.31866131502790807,0.3603920821669282,0.33824443056576914,,,,,,1.1490452240000013,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,101,2.2569899559020996,0.375,0.25,0.3,0.3203514755770708,0.35708031970192033,0.3377202195504623,,,,,,1.1499141237623862,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,102,2.296863079071045,0.25,0.375,0.3,0.31824093130975867,0.35761791011086275,0.3367823272904455,,,,,,1.1505315205882367,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,103,2.6297430992126465,0.375,0.375,0.375,0.31994370337046596,0.3581393728075368,0.3379657781895145,,,,,,1.1510127504854644,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,104,2.352412700653076,0.1875,0.4375,0.2625,0.315970392269352,0.3605201916233107,0.33677839449813796,,,,,,1.1518215951923945,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,105,2.419391632080078,0.0,0.5,0.0,0.3064912805012714,0.3647045858746114,0.33307349204322195,,,,,,1.146283441904788,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,106,2.2803449630737305,0.3125,0.375,0.3409090909090909,0.30667154208623326,0.3650134482983731,0.33330873452384074,,,,,,1.147334569811306,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,107,2.195805788040161,0.3125,0.375,0.3409090909090909,0.30684639582364626,0.36531304484942195,0.33353690918083545,,,,,,1.1476469149532353,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,108,2.0896663665771484,0.3125,0.375,0.3409090909090909,0.30701600394893686,0.3656036535039393,0.3337582286933835,,,,,,1.14841268425934,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,109,1.7492904663085938,0.3125,0.3125,0.3125,0.3071805238304688,0.36401054389882115,0.3331896234344782,,,,,,1.1493514495412605,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,110,1.9773540496826172,0.375,0.375,0.375,0.30921510811555475,0.36434022758185647,0.3345218926843476,,,,,,1.1499292690908822,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,111,2.1865100860595703,0.3125,0.375,0.3409090909090909,0.3093136548720881,0.36466002075440074,0.33471433049793164,,,,,,1.1501094783784251,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,112,2.3051652908325195,0.3125,0.375,0.3409090909090909,0.3094092452259255,0.3649702201317687,0.33490094565976847,,,,,,1.1507379366071941,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,113,2.22049617767334,0.25,0.25,0.25,0.3076269678691477,0.36152111352781563,0.332403684825822,,,,,,1.151170398230099,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,114,2.4732303619384766,0.375,0.375,0.375,0.3096481588330733,0.3619254801219811,0.3337521071521625,,,,,,1.1513634666666723,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,115,2.3343520164489746,0.3125,0.375,0.3409090909090909,0.3097337140680811,0.3623177157183217,0.3339685232059288,,,,,,1.1522226269565694,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,116,2.5059642791748047,0.3125,0.25,0.2777777777777778,0.30981670264603867,0.35894818424677205,0.332577696717328,,,,,,1.1520918982758555,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,117,2.1957781314849854,0.375,0.375,0.375,0.3117722015666575,0.3594297387193689,0.33390904949205813,,,,,,1.151759642735024,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,118,2.3175830841064453,0.25,0.4375,0.3181818181818182,0.30991903551965777,0.3617718465577878,0.33384398911768415,,,,,,1.1509546237288366,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,119,2.3365097045898438,0.375,0.4375,0.40384615384615385,0.311871464454068,0.3640436911610542,0.3359440549438164,,,,,,1.1505980890756864,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,120,2.4414429664611816,0.25,0.375,0.3,0.31001532052044595,0.36437238042622255,0.33500320408591305,,,,,,1.1498587849999846,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,121,1.9440619945526123,0.375,0.3125,0.3409090909090909,0.31196486090483255,0.36281620901343586,0.33547446193949876,,,,,,1.1491600429751787,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,122,2.13983154296875,0.3125,0.5,0.38461538461538464,0.3119809150776876,0.3669317227430328,0.3372324751528139,,,,,,1.1487459565574145,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,123,1.9507293701171875,0.3125,0.3125,0.3125,0.311996487625357,0.3652987710607418,0.3365502180715327,,,,,,1.1487410845528632,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,124,2.3898849487304688,0.3125,0.4375,0.3645833333333333,0.3120115929965963,0.36746480792891956,0.33747538526995513,,,,,,1.1487258177419848,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,125,2.4428482055664062,0.375,0.375,0.375,0.3139012452066984,0.367690863691052,0.3386735804509211,,,,,,1.148281375200022,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,126,2.040576219558716,0.3125,0.4375,0.3645833333333333,0.3138592078504974,0.3697851377803204,0.3395346459320925,,,,,,1.1479504952381139,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,127,2.2125396728515625,0.3125,0.375,0.3409090909090909,0.3138184316149825,0.36994158364691077,0.3395767081371963,,,,,,1.147762873228346,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,128,2.194638729095459,0.25,0.375,0.3,0.311903878666533,0.3700933361375034,0.33851618307002235,,,,,,1.1476147945312505,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,129,2.0921363830566406,0.375,0.375,0.375,0.3137967623065371,0.37024053605337826,0.33968990219319006,,,,,,1.1472823922480628,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
raw,1,130,2.0310535430908203,0.3125,0.3125,0.3125,0.31375785943734097,0.3685083199717769,0.3389362836637488,,,,,,1.1471949861538282,0.28374325134973005,0.3547418967587035,0.3152950995790133,,,,,,
